timestamp,PT_amount,PT_cash,PT_py_index_high,HEDGE_collateral,HEDGE_positions_0_amount,HEDGE_positions_0_entry_price,HEDGE_positions_0_max_leverage,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,HEDGE_mark_price,HEDGE_funding_rate,PT_balance,HEDGE_balance,net_balance
2026-06-24 00:00:00+00:00,37.23216881699407,0.0,1.237724895637439,31017.416782308104,-35.7714367701605,1921.6874374031784,10.0,47865600.0,0.026246744952783008,1621.54,1.237724895637439,120.56814918433898,1238.6914753851627,86.36,0.000499875,1621.54,6.834e-05,58045.41733685006,41754.12186110161,99799.53919795167
2026-06-25 00:00:00+00:00,37.23216881699407,0.0,1.2378091800515714,31015.560875150495,-35.7714367701605,1921.6874374031784,10.0,47779200.0,0.02514449929462992,1566.97,1.2378091800515714,113.29831229276539,1281.8569500791662,86.36,0.000499875,1566.97,-3.311e-05,56187.39188855495,43704.31325849165,99891.7051470466
2026-06-26 00:00:00+00:00,37.23216881699407,0.0,1.2378984855494102,31013.804954599495,-35.7714367701605,1921.6874374031784,10.0,47692800.0,0.025135461574251172,1577.86,1.2378984855494102,113.21454403271959,1281.9221356831708,86.36,0.000499875,1577.86,-3.1110000000000005e-05,56582.48236137468,43313.00639151361,99895.48875288828
2026-06-27 00:00:00+00:00,37.23216881699407,0.0,1.2379776261237352,31015.48129888508,-35.7714367701605,1921.6874374031784,10.0,47606400.0,0.02499226758161277,1573.1,1.2379776261237352,112.17976987411767,1286.2124794923657,86.36,0.000499875,1573.1,2.979e-05,56427.522459042106,43484.95477482516,99912.47723386726
2026-06-28 00:00:00+00:00,37.23216881699407,0.0,1.2380534263708196,31011.877722548747,-35.7714367701605,1921.6874374031784,10.0,47520000.0,0.024992267594229567,1571.1,1.2380534263708196,112.17976987411767,1286.2124794923657,86.36,0.000499875,1571.1,-6.412e-05,56359.593405827785,43552.89407202914,99912.48747785692
2026-06-29 00:00:00+00:00,37.23216881699407,0.0,1.2381288881391035,31013.131998256795,-35.7714367701605,1921.6874374031784,10.0,47433600.0,0.025350331093671574,1612.12,1.2381288881391035,115.51458922330518,1283.618705968772,86.36,0.000499875,1612.12,2.175e-05,57804.62743763756,42086.80401142521,99891.43144906277
2026-06-30 00:00:00+00:00,37.23216881699407,0.0,1.2382096497944335,31019.942292826443,-35.7714367701605,1921.6874374031784,10.0,47347200.0,0.02468455834774308,1571.47,1.2382096497944335,109.36521227149578,1288.1324385167143,86.36,0.000499875,1571.47,0.00012114999999999999,56405.91325775957,43547.72321070188,99953.63646846145
2026-07-01 00:00:00+00:00,37.23216881699407,0.0,1.238297303531917,31027.745137598813,-35.7714367701605,1921.6874374031784,10.0,47260800.0,0.021600371576583788,1608.87,1.238297303531917,84.94257748457957,1309.8170656316108,86.36,0.000499875,1608.87,0.00013558,58013.68321852546,42217.67432027025,100231.35753879571
2026-07-02 00:00:00+00:00,37.23216881699407,0.0,1.2383718264599062,31036.441270424748,-35.7714367701605,1921.6874374031784,10.0,47174400.0,0.02289147399514313,1699.9,1.2383718264599062,94.64614562461396,1303.862990970452,86.36,0.000499875,1699.9,0.00014301,61183.985933429554,38970.09656390847,100154.08249733802
2026-07-03 00:00:00+00:00,37.23216881699407,0.0,1.2384492422387874,31050.949273747367,-35.7714367701605,1921.6874374031784,10.0,47088000.0,0.022887929224954195,1757.41,1.2384492422387874,94.64614562461396,1304.2666835597279,86.36,0.000499875,1757.41,0.00023078,63258.175726036505,36927.389238579155,100185.56496461565
2026-07-04 00:00:00+00:00,37.23216881699407,0.0,1.2385253504665508,31065.311543735785,-35.7714367701605,1921.6874374031784,10.0,47001600.0,0.02288792923807903,1779.94,1.2385253504665508,94.64614562416838,1304.266683859181,86.36,0.000499875,1779.94,0.00022557,64073.11807226468,36135.82103813586,100208.93911040053
