,timestamp,UNISWAP_V3_token0_amount,UNISWAP_V3_token1_amount,UNISWAP_V3_entry_token0_amount,UNISWAP_V3_entry_token1_amount,UNISWAP_V3_price_init,UNISWAP_V3_price_lower,UNISWAP_V3_price_upper,UNISWAP_V3_liquidity,UNISWAP_V3_cash,UNISWAP_V3_tvl,UNISWAP_V3_volume,UNISWAP_V3_fees,UNISWAP_V3_price,UNISWAP_V3_balance,net_balance
269,2025-01-22 05:00:00+00:00,522114.5189980272,146.4460784536494,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12459.994814525058,323065355.11104125,163409.13678071063,490.22741034213186,3317.66,1020432.8104550866,1020432.8104550866
270,2025-01-22 06:00:00+00:00,519271.0812628409,147.30428509190807,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12475.102621196544,323065355.11104125,163409.13678071063,490.22741034213186,3308.81,1019148.0754389938,1019148.0754389938
271,2025-01-22 07:00:00+00:00,512215.1608489329,149.4438453043229,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12490.210427868029,323065355.11104125,163409.13678071063,490.22741034213186,3286.9,1015912.34640758,1015912.34640758
272,2025-01-22 08:00:00+00:00,515924.7759486621,148.3172101828147,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12505.318234539514,323065355.11104125,163409.13678071063,490.22741034213186,3298.41,1017641.0634222993,1017641.0634222993
273,2025-01-22 09:00:00+00:00,515599.5173550453,148.41583600661195,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12520.426041210998,323065355.11104125,163409.13678071063,490.22741034213186,3297.4,1017506.3210444585,1017506.3210444585
274,2025-01-22 10:00:00+00:00,518689.07381803344,147.4802295239849,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12535.533847882481,323065355.11104125,163409.13678071063,490.22741034213186,3307.0,1018941.726701734,1018941.726701734
275,2025-01-22 11:00:00+00:00,524639.906023205,145.685784439086,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12550.641654553961,323065355.11104125,163409.13678071063,490.22741034213186,3325.53,1021672.9944034728,1021672.9944034728
276,2025-01-22 12:00:00+00:00,521546.13513430714,146.61744488156612,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12565.749461225438,323065355.11104125,163409.13678071063,490.22741034213186,3315.89,1020279.2039038688,1020279.2039038688
277,2025-01-22 13:00:00+00:00,511060.02101601096,149.7954743226513,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12580.857267896923,323065355.11104125,163409.13678071063,490.22741034213186,3283.32,1015467.3550369553,1015467.3550369553
278,2025-01-22 14:00:00+00:00,514088.50501369825,148.87440581014914,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12595.965074568408,323065355.11104125,163409.13678071063,490.22741034213186,3292.71,1016884.7148434028,1016884.7148434028
